Date,Product_ID,Product_Name,Category,Cost_Price,Selling_Price,Brand_Score,Inventory_Level,Sales,Days_to_Expire,Promotion_Flag,Discount_Percentage,Adjusted_Price,Weather,Holiday_Flag,Lead_Time_Days,Store_ID
2024-05-29,P0023,Product_23,Beverages,79.42,101.53,6.94,118,13,4,0,0.0,101.53,Rainy,0,5,S3
2024-05-29,P0024,Product_24,Vegetables,128.92,179.67,6.92,147,19,9,1,27.56,130.15,Rainy,0,6,S5
2024-05-29,P0025,Product_25,Bakery,133.42,170.12,8.53,147,15,7,0,0.0,170.12,Rainy,0,3,S2
2024-05-29,P0026,Product_26,Beverages,145.09,184.36,9.28,193,17,4,1,9.87,166.16,Rainy,0,6,S5
2024-05-29,P0027,Product_27,Bakery,165.42,211.11,7.01,126,11,9,1,7.79,194.66,Rainy,0,2,S4
2024-05-29,P0028,Product_28,Dairy,65.39,93.87,7.32,52,2,11,0,0.0,93.87,Rainy,0,5,S1
2024-05-29,P0029,Product_29,Snacks,114.98,166.98,7.35,98,11,1,0,0.0,166.98,Rainy,0,2,S3
2024-05-29,P0030,Product_30,Dairy,166.6,187.62,9.14,81,14,12,1,21.71,146.89,Rainy,0,3,S5
2024-05-29,P0031,Product_31,Beverages,75.23,89.18,7.0,160,19,12,0,0.0,89.18,Rainy,0,5,S5
2024-05-29,P0032,Product_32,Beverages,179.11,230.36,9.09,159,15,4,0,0.0,230.36,Rainy,0,4,S2
2024-05-29,P0033,Product_33,Beverages,12.54,15.99,5.61,115,5,10,0,0.0,15.99,Rainy,0,2,S1
2024-05-29,P0034,Product_34,Snacks,125.82,169.02,5.18,95,10,13,1,14.59,144.36,Rainy,0,3,S4
2024-05-29,P0035,Product_35,Vegetables,46.11,57.57,9.05,173,18,3,1,26.65,42.23,Rainy,0,4,S5
2024-05-29,P0036,Product_36,Beverages,100.12,112.52,8.87,88,5,9,0,0.0,112.52,Rainy,0,3,S3
2024-05-29,P0037,Product_37,Dairy,164.56,229.97,5.5,75,6,2,1,30.0,160.98,Rainy,0,5,S2
2024-05-29,P0038,Product_38,Dairy,32.58,45.75,8.94,178,16,3,0,0.0,45.75,Rainy,0,4,S3
2024-05-29,P0039,Product_39,Beverages,54.14,80.64,7.95,75,4,11,0,0.0,80.64,Rainy,0,6,S1
2024-05-29,P0040,Product_40,Dairy,182.31,263.19,7.57,85,8,14,0,0.0,263.19,Rainy,0,4,S3
2024-05-29,P0041,Product_41,Bakery,111.83,142.31,6.5,183,15,4,1,22.95,109.65,Rainy,0,6,S3
2024-05-29,P0042,Product_42,Snacks,121.73,172.12,8.19,183,15,2,0,0.0,172.12,Rainy,0,5,S3
2024-05-29,P0043,Product_43,Snacks,140.68,172.7,5.05,176,12,8,0,0.0,172.7,Rainy,0,4,S2
2024-05-29,P0044,Product_44,Snacks,162.24,184.25,6.01,180,21,14,0,0.0,184.25,Rainy,0,6,S3
2024-05-29,P0045,Product_45,Snacks,48.71,61.76,6.03,166,16,10,1,29.76,43.38,Rainy,0,6,S1
2024-05-29,P0046,Product_46,Dairy,146.89,202.67,6.45,38,5,13,0,0.0,202.67,Rainy,0,5,S4
2024-05-29,P0047,Product_47,Vegetables,93.03,110.07,6.46,47,2,11,0,0.0,110.07,Rainy,0,4,S4
2024-05-29,P0048,Product_48,Snacks,85.28,98.34,8.02,190,11,11,1,28.95,69.87,Rainy,0,3,S5
2024-05-29,P0049,Product_49,Beverages,71.24,99.66,5.57,195,19,2,0,0.0,99.66,Rainy,0,6,S2
2024-05-29,P0050,Product_50,Bakery,58.98,68.71,5.11,190,19,7,1,25.56,51.15,Rainy,0,6,S4
2024-05-29,P0051,Product_51,Snacks,144.0,171.83,9.3,102,8,8,0,0.0,171.83,Rainy,0,4,S2
2024-05-29,P0052,Product_52,Bakery,173.03,203.5,5.93,104,9,13,0,0.0,203.5,Rainy,0,4,S3
2024-05-29,P0053,Product_53,Vegetables,63.64,72.15,9.49,160,14,8,0,0.0,72.15,Rainy,0,6,S4
2024-05-29,P0054,Product_54,Vegetables,125.83,188.74,8.11,46,5,4,0,0.0,188.74,Rainy,0,3,S1
2024-05-29,P0055,Product_55,Bakery,91.48,125.39,8.61,75,8,1,0,0.0,125.39,Rainy,0,5,S3
2024-05-29,P0056,Product_56,Dairy,107.61,130.12,8.68,77,6,11,0,0.0,130.12,Rainy,0,3,S3
2024-05-29,P0057,Product_57,Beverages,66.1,95.13,5.95,172,18,6,0,0.0,95.13,Rainy,0,2,S2
2024-05-29,P0058,Product_58,Beverages,64.47,91.7,6.71,115,11,12,1,17.24,75.89,Rainy,0,2,S2
2024-05-29,P0059,Product_59,Vegetables,122.85,178.07,5.14,48,3,4,0,0.0,178.07,Rainy,0,3,S2
2024-05-29,P0060,Product_60,Vegetables,61.17,79.32,6.85,98,6,4,0,0.0,79.32,Rainy,0,2,S5
2024-05-29,P0061,Product_61,Dairy,108.16,119.31,8.23,88,5,10,1,14.82,101.63,Rainy,0,3,S4
2024-05-29,P0062,Product_62,Snacks,147.05,185.28,5.35,51,7,1,0,0.0,185.28,Rainy,0,3,S2
2024-05-29,P0063,Product_63,Snacks,133.4,177.77,8.53,166,18,12,0,0.0,177.77,Rainy,0,2,S4
2024-05-29,P0064,Product_64,Vegetables,14.05,16.33,9.06,178,26,5,0,0.0,16.33,Rainy,0,4,S3
2024-05-29,P0065,Product_65,Vegetables,22.51,30.57,7.81,113,10,6,1,9.27,27.74,Rainy,0,6,S5
2024-05-29,P0066,Product_66,Dairy,176.97,236.5,9.43,159,10,8,0,0.0,236.5,Rainy,0,4,S1
2024-05-29,P0067,Product_67,Beverages,32.09,41.14,9.02,93,10,10,0,0.0,41.14,Rainy,0,4,S2
2024-05-29,P0068,Product_68,Snacks,73.93,81.33,6.93,152,13,12,1,16.12,68.22,Rainy,0,5,S2
2024-05-29,P0069,Product_69,Dairy,157.76,214.73,9.01,108,7,8,0,0.0,214.73,Rainy,0,5,S5
2024-05-29,P0070,Product_70,Beverages,81.86,120.31,5.58,122,18,13,0,0.0,120.31,Rainy,0,3,S2
2024-05-29,P0071,Product_71,Snacks,124.65,182.64,7.78,83,9,8,1,21.34,143.66,Rainy,0,2,S1
2024-05-29,P0072,Product_72,Vegetables,123.55,152.99,7.52,54,5,7,0,0.0,152.99,Rainy,0,3,S1
2024-05-29,P0073,Product_73,Vegetables,140.27,172.28,6.67,48,6,14,0,0.0,172.28,Rainy,0,6,S4
2024-05-29,P0074,Product_74,Vegetables,63.05,73.54,7.52,109,12,13,1,17.29,60.82,Rainy,0,5,S5
2024-05-29,P0075,Product_75,Beverages,51.31,74.88,7.04,129,12,3,0,0.0,74.88,Rainy,0,6,S3
2024-05-29,P0076,Product_76,Vegetables,123.51,148.88,6.37,54,2,3,0,0.0,148.88,Rainy,0,3,S5
2024-05-29,P0077,Product_77,Dairy,76.62,112.35,6.16,100,5,1,0,0.0,112.35,Rainy,0,3,S3
2024-05-29,P0078,Product_78,Beverages,166.04,195.75,6.76,165,25,10,0,0.0,195.75,Rainy,0,6,S3
2024-05-29,P0079,Product_79,Dairy,158.52,208.73,5.22,64,7,14,1,7.25,193.6,Rainy,0,4,S5
2024-05-29,P0080,Product_80,Vegetables,61.72,69.68,7.27,179,22,3,0,0.0,69.68,Rainy,0,5,S1
2024-05-29,P0081,Product_81,Snacks,174.77,200.64,7.17,198,19,5,0,0.0,200.64,Rainy,0,5,S5
2024-05-29,P0082,Product_82,Bakery,62.2,81.66,9.18,86,6,7,0,0.0,81.66,Rainy,0,6,S1
2024-05-29,P0083,Product_83,Vegetables,90.76,104.41,5.3,129,19,6,1,14.11,89.68,Rainy,0,4,S4
2024-05-29,P0084,Product_84,Snacks,193.65,269.57,5.22,73,7,4,0,0.0,269.57,Rainy,0,3,S5
2024-05-29,P0085,Product_85,Beverages,27.2,40.03,8.24,114,9,10,1,11.0,35.63,Rainy,0,4,S5
2024-05-29,P0086,Product_86,Dairy,171.93,189.99,7.11,64,3,8,0,0.0,189.99,Rainy,0,6,S2
2024-05-29,P0087,Product_87,Bakery,199.25,253.27,6.34,188,11,14,1,25.71,188.15,Rainy,0,5,S2
2024-05-29,P0088,Product_88,Bakery,72.32,94.75,9.0,67,4,1,1,28.47,67.77,Rainy,0,6,S1
2024-05-29,P0089,Product_89,Bakery,125.11,173.91,8.84,191,15,11,0,0.0,173.91,Rainy,0,5,S3
2024-05-29,P0090,Product_90,Beverages,39.62,47.23,6.03,41,4,4,1,10.74,42.16,Rainy,0,2,S2
2024-05-29,P0091,Product_91,Bakery,162.18,201.36,7.22,31,2,5,1,19.1,162.9,Rainy,0,6,S1
2024-05-29,P0092,Product_92,Dairy,162.91,194.76,7.54,150,10,1,1,12.87,169.69,Rainy,0,3,S4
2024-05-29,P0093,Product_93,Dairy,191.09,213.18,8.97,54,4,9,1,16.23,178.58,Rainy,0,6,S3
2024-05-29,P0094,Product_94,Snacks,27.28,38.48,5.27,50,8,14,0,0.0,38.48,Rainy,0,3,S4
2024-05-29,P0095,Product_95,Vegetables,147.88,188.77,5.85,190,15,12,1,16.07,158.43,Rainy,0,5,S4
2024-05-29,P0096,Product_96,Vegetables,163.63,242.8,8.76,55,5,10,0,0.0,242.8,Rainy,0,4,S1
2024-05-29,P0097,Product_97,Beverages,53.56,59.59,6.13,181,23,8,0,0.0,59.59,Rainy,0,2,S2
2024-05-29,P0098,Product_98,Snacks,97.22,144.45,6.85,110,13,12,0,0.0,144.45,Rainy,0,4,S3
2024-05-29,P0099,Product_99,Dairy,41.69,59.17,8.74,187,17,6,0,0.0,59.17,Rainy,0,5,S1
2024-05-29,P0100,Product_100,Snacks,24.78,35.56,5.8,189,18,4,0,0.0,35.56,Rainy,0,4,S3
2024-05-30,P0001,Product_1,Dairy,81.28,112.99,6.38,162,14,2,0,0.0,112.99,Rainy,0,4,S3
2024-05-30,P0002,Product_2,Vegetables,115.73,166.25,7.16,174,19,7,0,0.0,166.25,Rainy,0,6,S3
2024-05-30,P0003,Product_3,Beverages,197.95,289.02,5.93,110,9,5,1,22.5,223.99,Rainy,0,6,S2
2024-05-30,P0004,Product_4,Vegetables,179.66,251.81,6.29,190,22,13,0,0.0,251.81,Rainy,0,4,S5
2024-05-30,P0005,Product_5,Snacks,141.32,193.58,9.19,187,19,13,0,0.0,193.58,Rainy,0,6,S2
2024-05-30,P0006,Product_6,Snacks,100.18,118.22,5.02,150,13,1,0,0.0,118.22,Rainy,0,6,S5
2024-05-30,P0007,Product_7,Bakery,195.97,222.27,6.46,96,8,5,0,0.0,222.27,Rainy,0,3,S2
2024-05-30,P0008,Product_8,Snacks,42.86,47.27,8.25,75,9,12,0,0.0,47.27,Rainy,0,6,S2
2024-05-30,P0009,Product_9,Snacks,40.63,60.38,7.26,188,19,13,1,12.82,52.64,Rainy,0,2,S1
2024-05-30,P0010,Product_10,Bakery,46.49,51.74,5.92,150,13,1,1,23.44,39.61,Rainy,0,4,S2
2024-05-30,P0011,Product_11,Dairy,14.58,18.95,6.48,95,9,11,0,0.0,18.95,Rainy,0,4,S5
2024-05-30,P0012,Product_12,Dairy,20.12,24.06,7.28,41,2,7,1,27.98,17.33,Rainy,0,6,S1
2024-05-30,P0013,Product_13,Snacks,97.88,124.68,8.74,167,19,2,1,25.16,93.31,Rainy,0,4,S4
2024-05-30,P0014,Product_14,Dairy,145.83,204.86,8.14,149,23,13,1,23.59,156.53,Rainy,0,4,S4
2024-05-30,P0015,Product_15,Beverages,54.13,60.98,8.74,197,17,5,0,0.0,60.98,Rainy,0,3,S3
2024-05-30,P0016,Product_16,Dairy,172.47,195.1,6.71,75,8,8,1,22.71,150.79,Rainy,0,5,S2
2024-05-30,P0017,Product_17,Vegetables,143.21,185.11,7.59,148,13,6,0,0.0,185.11,Rainy,0,3,S3
2024-05-30,P0018,Product_18,Dairy,72.0,81.26,6.15,175,9,5,0,0.0,81.26,Rainy,0,6,S5
2024-05-30,P0019,Product_19,Bakery,18.43,25.63,6.32,153,8,12,0,0.0,25.63,Rainy,0,3,S1
2024-05-30,P0020,Product_20,Bakery,130.37,177.65,9.04,35,5,14,0,0.0,177.65,Rainy,0,3,S2
2024-05-30,P0021,Product_21,Snacks,39.65,43.74,7.12,176,15,14,1,28.74,31.17,Rainy,0,2,S4
2024-05-30,P0022,Product_22,Dairy,152.78,226.75,6.55,86,7,6,0,0.0,226.75,Rainy,0,3,S2
2024-05-30,P0023,Product_23,Beverages,79.42,101.53,6.94,93,18,3,0,0.0,101.53,Rainy,0,6,S1
2024-05-30,P0024,Product_24,Vegetables,128.92,179.67,6.92,155,15,4,0,0.0,179.67,Rainy,0,3,S2
2024-05-30,P0025,Product_25,Bakery,133.42,170.12,8.53,30,2,10,1,19.43,137.07,Rainy,0,3,S4
2024-05-30,P0026,Product_26,Beverages,145.09,184.36,9.28,115,6,7,1,22.34,143.17,Rainy,0,6,S2
2024-05-30,P0027,Product_27,Bakery,165.42,211.11,7.01,97,9,1,1,8.48,193.21,Rainy,0,6,S3
2024-05-30,P0028,Product_28,Dairy,65.39,93.87,7.32,43,8,1,0,0.0,93.87,Rainy,0,2,S5
2024-05-30,P0029,Product_29,Snacks,114.98,166.98,7.35,179,19,5,0,0.0,166.98,Rainy,0,3,S1
2024-05-30,P0030,Product_30,Dairy,166.6,187.62,9.14,109,11,1,0,0.0,187.62,Rainy,0,5,S2
2024-05-30,P0031,Product_31,Beverages,75.23,89.18,7.0,91,10,5,0,0.0,89.18,Rainy,0,4,S3
2024-05-30,P0032,Product_32,Beverages,179.11,230.36,9.09,53,4,6,1,7.28,213.59,Rainy,0,6,S3
2024-05-30,P0033,Product_33,Beverages,12.54,15.99,5.61,42,3,6,0,0.0,15.99,Rainy,0,2,S1
2024-05-30,P0034,Product_34,Snacks,125.82,169.02,5.18,199,14,8,0,0.0,169.02,Rainy,0,3,S1
2024-05-30,P0035,Product_35,Vegetables,46.11,57.57,9.05,68,5,12,0,0.0,57.57,Rainy,0,6,S5
2024-05-30,P0036,Product_36,Beverages,100.12,112.52,8.87,196,18,3,1,21.69,88.11,Rainy,0,4,S5
2024-05-30,P0037,Product_37,Dairy,164.56,229.97,5.5,79,9,1,0,0.0,229.97,Rainy,0,6,S4
2024-05-30,P0038,Product_38,Dairy,32.58,45.75,8.94,160,14,11,0,0.0,45.75,Rainy,0,3,S5
2024-05-30,P0039,Product_39,Beverages,54.14,80.64,7.95,181,25,1,0,0.0,80.64,Rainy,0,3,S2
2024-05-30,P0040,Product_40,Dairy,182.31,263.19,7.57,142,13,7,0,0.0,263.19,Rainy,0,3,S4
2024-05-30,P0041,Product_41,Bakery,111.83,142.31,6.5,92,8,13,0,0.0,142.31,Rainy,0,6,S5
2024-05-30,P0042,Product_42,Snacks,121.73,172.12,8.19,33,3,5,0,0.0,172.12,Rainy,0,5,S2
2024-05-30,P0043,Product_43,Snacks,140.68,172.7,5.05,152,16,14,0,0.0,172.7,Rainy,0,3,S1
2024-05-30,P0044,Product_44,Snacks,162.24,184.25,6.01,102,8,7,0,0.0,184.25,Rainy,0,3,S1
2024-05-30,P0045,Product_45,Snacks,48.71,61.76,6.03,121,18,6,1,17.71,50.82,Rainy,0,2,S2
2024-05-30,P0046,Product_46,Dairy,146.89,202.67,6.45,67,5,5,0,0.0,202.67,Rainy,0,5,S5
2024-05-30,P0047,Product_47,Vegetables,93.03,110.07,6.46,155,15,14,0,0.0,110.07,Rainy,0,5,S1
2024-05-30,P0048,Product_48,Snacks,85.28,98.34,8.02,94,14,7,0,0.0,98.34,Rainy,0,6,S2
2024-05-30,P0049,Product_49,Beverages,71.24,99.66,5.57,119,10,10,1,5.58,94.1,Rainy,0,5,S4
2024-05-30,P0050,Product_50,Bakery,58.98,68.71,5.11,50,3,14,1,22.34,53.36,Rainy,0,3,S4
2024-05-30,P0051,Product_51,Snacks,144.0,171.83,9.3,85,9,8,1,12.47,150.4,Rainy,0,6,S3
2024-05-30,P0052,Product_52,Bakery,173.03,203.5,5.93,75,5,10,1,5.65,192.0,Rainy,0,6,S1
2024-05-30,P0053,Product_53,Vegetables,63.64,72.15,9.49,81,10,8,0,0.0,72.15,Rainy,0,4,S4
2024-05-30,P0054,Product_54,Vegetables,125.83,188.74,8.11,197,19,7,1,18.06,154.65,Rainy,0,6,S5
2024-05-30,P0055,Product_55,Bakery,91.48,125.39,8.61,81,7,3,0,0.0,125.39,Rainy,0,3,S3
2024-05-30,P0056,Product_56,Dairy,107.61,130.12,8.68,106,12,4,0,0.0,130.12,Rainy,0,5,S1
2024-05-30,P0057,Product_57,Beverages,66.1,95.13,5.95,32,2,7,0,0.0,95.13,Rainy,0,6,S3
2024-05-30,P0058,Product_58,Beverages,64.47,91.7,6.71,147,20,13,1,27.75,66.25,Rainy,0,3,S3
2024-05-30,P0059,Product_59,Vegetables,122.85,178.07,5.14,56,1,4,1,22.62,137.79,Rainy,0,2,S4
2024-05-30,P0060,Product_60,Vegetables,61.17,79.32,6.85,138,18,2,0,0.0,79.32,Rainy,0,2,S1
2024-05-30,P0061,Product_61,Dairy,108.16,119.31,8.23,196,19,2,0,0.0,119.31,Rainy,0,5,S3
2024-05-30,P0062,Product_62,Snacks,147.05,185.28,5.35,133,6,14,0,0.0,185.28,Rainy,0,2,S4
2024-05-30,P0063,Product_63,Snacks,133.4,177.77,8.53,112,12,9,1,24.0,135.11,Rainy,0,5,S1
2024-05-30,P0064,Product_64,Vegetables,14.05,16.33,9.06,40,2,12,0,0.0,16.33,Rainy,0,5,S1
2024-05-30,P0065,Product_65,Vegetables,22.51,30.57,7.81,169,20,9,0,0.0,30.57,Rainy,0,3,S5
2024-05-30,P0066,Product_66,Dairy,176.97,236.5,9.43,109,19,14,0,0.0,236.5,Rainy,0,4,S3
2024-05-30,P0067,Product_67,Beverages,32.09,41.14,9.02,93,7,11,1,23.87,31.32,Rainy,0,4,S5
2024-05-30,P0068,Product_68,Snacks,73.93,81.33,6.93,90,11,9,0,0.0,81.33,Rainy,0,3,S5
2024-05-30,P0069,Product_69,Dairy,157.76,214.73,9.01,31,3,4,0,0.0,214.73,Rainy,0,5,S1
2024-05-30,P0070,Product_70,Beverages,81.86,120.31,5.58,118,16,1,0,0.0,120.31,Rainy,0,3,S2
2024-05-30,P0071,Product_71,Snacks,124.65,182.64,7.78,115,11,4,0,0.0,182.64,Rainy,0,6,S1
2024-05-30,P0072,Product_72,Vegetables,123.55,152.99,7.52,150,14,14,0,0.0,152.99,Rainy,0,4,S4
2024-05-30,P0073,Product_73,Vegetables,140.27,172.28,6.67,101,13,10,0,0.0,172.28,Rainy,0,3,S5
2024-05-30,P0074,Product_74,Vegetables,63.05,73.54,7.52,94,7,1,0,0.0,73.54,Rainy,0,2,S3
2024-05-30,P0075,Product_75,Beverages,51.31,74.88,7.04,194,18,8,0,0.0,74.88,Rainy,0,3,S1
2024-05-30,P0076,Product_76,Vegetables,123.51,148.88,6.37,159,19,13,0,0.0,148.88,Rainy,0,6,S2
2024-05-30,P0077,Product_77,Dairy,76.62,112.35,6.16,199,22,8,0,0.0,112.35,Rainy,0,2,S1
2024-05-30,P0078,Product_78,Beverages,166.04,195.75,6.76,114,8,12,0,0.0,195.75,Rainy,0,6,S1
2024-05-30,P0079,Product_79,Dairy,158.52,208.73,5.22,193,20,7,0,0.0,208.73,Rainy,0,5,S2
2024-05-30,P0080,Product_80,Vegetables,61.72,69.68,7.27,176,26,12,0,0.0,69.68,Rainy,0,6,S5
2024-05-30,P0081,Product_81,Snacks,174.77,200.64,7.17,118,12,1,1,20.23,160.05,Rainy,0,6,S2
2024-05-30,P0082,Product_82,Bakery,62.2,81.66,9.18,96,12,8,0,0.0,81.66,Rainy,0,6,S5
2024-05-30,P0083,Product_83,Vegetables,90.76,104.41,5.3,197,23,1,0,0.0,104.41,Rainy,0,6,S2
2024-05-30,P0084,Product_84,Snacks,193.65,269.57,5.22,82,7,4,0,0.0,269.57,Rainy,0,3,S3
2024-05-30,P0085,Product_85,Beverages,27.2,40.03,8.24,98,11,5,1,21.47,31.44,Rainy,0,4,S3
2024-05-30,P0086,Product_86,Dairy,171.93,189.99,7.11,80,4,3,0,0.0,189.99,Rainy,0,4,S3
2024-05-30,P0087,Product_87,Bakery,199.25,253.27,6.34,78,2,14,1,27.0,184.89,Rainy,0,3,S2
2024-05-30,P0088,Product_88,Bakery,72.32,94.75,9.0,139,18,5,0,0.0,94.75,Rainy,0,3,S3
2024-05-30,P0089,Product_89,Bakery,125.11,173.91,8.84,160,17,10,1,11.45,154.0,Rainy,0,6,S2
2024-05-30,P0090,Product_90,Beverages,39.62,47.23,6.03,103,11,12,0,0.0,47.23,Rainy,0,6,S3
2024-05-30,P0091,Product_91,Bakery,162.18,201.36,7.22,120,20,13,0,0.0,201.36,Rainy,0,4,S4
2024-05-30,P0092,Product_92,Dairy,162.91,194.76,7.54,45,5,1,1,24.75,146.56,Rainy,0,2,S4
2024-05-30,P0093,Product_93,Dairy,191.09,213.18,8.97,82,10,6,0,0.0,213.18,Rainy,0,2,S4
2024-05-30,P0094,Product_94,Snacks,27.28,38.48,5.27,186,24,13,0,0.0,38.48,Rainy,0,6,S4
2024-05-30,P0095,Product_95,Vegetables,147.88,188.77,5.85,53,3,9,0,0.0,188.77,Rainy,0,2,S3
2024-05-30,P0096,Product_96,Vegetables,163.63,242.8,8.76,91,10,6,0,0.0,242.8,Rainy,0,2,S1
2024-05-30,P0097,Product_97,Beverages,53.56,59.59,6.13,70,3,3,0,0.0,59.59,Rainy,0,3,S3
2024-05-30,P0098,Product_98,Snacks,97.22,144.45,6.85,55,6,7,1,15.73,121.73,Rainy,0,3,S1
2024-05-30,P0099,Product_99,Dairy,41.69,59.17,8.74,30,3,8,1,6.13,55.54,Rainy,0,5,S2
2024-05-30,P0100,Product_100,Snacks,24.78,35.56,5.8,192,16,7,1,21.46,27.93,Rainy,0,4,S2
2024-05-31,P0001,Product_1,Dairy,81.28,112.99,6.38,119,6,10,0,0.0,112.99,Cloudy,0,3,S4
2024-05-31,P0002,Product_2,Vegetables,115.73,166.25,7.16,135,14,6,1,21.15,131.09,Cloudy,0,2,S5
2024-05-31,P0003,Product_3,Beverages,197.95,289.02,5.93,159,19,9,0,0.0,289.02,Cloudy,0,6,S5
2024-05-31,P0004,Product_4,Vegetables,179.66,251.81,6.29,171,11,1,1,19.37,203.03,Cloudy,0,2,S3
2024-05-31,P0005,Product_5,Snacks,141.32,193.58,9.19,112,12,14,0,0.0,193.58,Cloudy,0,6,S3
2024-05-31,P0006,Product_6,Snacks,100.18,118.22,5.02,186,14,3,1,29.67,83.14,Cloudy,0,6,S3
2024-05-31,P0007,Product_7,Bakery,195.97,222.27,6.46,127,16,9,0,0.0,222.27,Cloudy,0,6,S2
2024-05-31,P0008,Product_8,Snacks,42.86,47.27,8.25,193,18,13,1,27.09,34.46,Cloudy,0,4,S5
2024-05-31,P0009,Product_9,Snacks,40.63,60.38,7.26,180,20,10,1,12.75,52.68,Cloudy,0,3,S5
2024-05-31,P0010,Product_10,Bakery,46.49,51.74,5.92,158,13,12,1,20.52,41.12,Cloudy,0,2,S4
2024-05-31,P0011,Product_11,Dairy,14.58,18.95,6.48,113,13,10,0,0.0,18.95,Cloudy,0,3,S5
2024-05-31,P0012,Product_12,Dairy,20.12,24.06,7.28,158,12,6,0,0.0,24.06,Cloudy,0,2,S3
2024-05-31,P0013,Product_13,Snacks,97.88,124.68,8.74,119,20,9,0,0.0,124.68,Cloudy,0,6,S1
2024-05-31,P0014,Product_14,Dairy,145.83,204.86,8.14,73,6,3,0,0.0,204.86,Cloudy,0,6,S1
2024-05-31,P0015,Product_15,Beverages,54.13,60.98,8.74,127,14,1,1,23.86,46.43,Cloudy,0,3,S3
2024-05-31,P0016,Product_16,Dairy,172.47,195.1,6.71,145,19,2,0,0.0,195.1,Cloudy,0,6,S3
2024-05-31,P0017,Product_17,Vegetables,143.21,185.11,7.59,108,8,13,0,0.0,185.11,Cloudy,0,4,S1
2024-05-31,P0018,Product_18,Dairy,72.0,81.26,6.15,102,14,12,1,7.07,75.51,Cloudy,0,2,S2
2024-05-31,P0019,Product_19,Bakery,18.43,25.63,6.32,179,18,8,0,0.0,25.63,Cloudy,0,3,S2
2024-05-31,P0020,Product_20,Bakery,130.37,177.65,9.04,123,12,11,1,22.21,138.19,Cloudy,0,5,S3
2024-05-31,P0021,Product_21,Snacks,39.65,43.74,7.12,61,2,9,0,0.0,43.74,Cloudy,0,6,S1
2024-05-31,P0022,Product_22,Dairy,152.78,226.75,6.55,77,9,8,1,6.01,213.12,Cloudy,0,5,S2
2024-05-31,P0023,Product_23,Beverages,79.42,101.53,6.94,113,10,6,1,23.25,77.92,Cloudy,0,6,S2
2024-05-31,P0024,Product_24,Vegetables,128.92,179.67,6.92,54,6,2,0,0.0,179.67,Cloudy,0,5,S3
2024-05-31,P0025,Product_25,Bakery,133.42,170.12,8.53,90,9,2,0,0.0,170.12,Cloudy,0,4,S2
2024-05-31,P0026,Product_26,Beverages,145.09,184.36,9.28,95,14,8,0,0.0,184.36,Cloudy,0,4,S5
2024-05-31,P0027,Product_27,Bakery,165.42,211.11,7.01,146,16,3,0,0.0,211.11,Cloudy,0,6,S4
2024-05-31,P0028,Product_28,Dairy,65.39,93.87,7.32,193,24,1,0,0.0,93.87,Cloudy,0,4,S3
2024-05-31,P0029,Product_29,Snacks,114.98,166.98,7.35,178,21,11,0,0.0,166.98,Cloudy,0,4,S5
2024-05-31,P0030,Product_30,Dairy,166.6,187.62,9.14,109,14,7,0,0.0,187.62,Cloudy,0,2,S5
2024-05-31,P0031,Product_31,Beverages,75.23,89.18,7.0,173,16,12,1,12.45,78.08,Cloudy,0,4,S3
2024-05-31,P0032,Product_32,Beverages,179.11,230.36,9.09,99,10,14,1,9.14,209.31,Cloudy,0,2,S2
2024-05-31,P0033,Product_33,Beverages,12.54,15.99,5.61,43,3,13,0,0.0,15.99,Cloudy,0,4,S3
2024-05-31,P0034,Product_34,Snacks,125.82,169.02,5.18,126,8,2,0,0.0,169.02,Cloudy,0,3,S1
2024-05-31,P0035,Product_35,Vegetables,46.11,57.57,9.05,36,6,2,0,0.0,57.57,Cloudy,0,2,S1
2024-05-31,P0036,Product_36,Beverages,100.12,112.52,8.87,65,8,13,0,0.0,112.52,Cloudy,0,3,S4
2024-05-31,P0037,Product_37,Dairy,164.56,229.97,5.5,76,4,14,1,14.74,196.07,Cloudy,0,4,S5
2024-05-31,P0038,Product_38,Dairy,32.58,45.75,8.94,132,17,11,0,0.0,45.75,Cloudy,0,6,S1
2024-05-31,P0039,Product_39,Beverages,54.14,80.64,7.95,153,22,14,0,0.0,80.64,Cloudy,0,6,S4
2024-05-31,P0040,Product_40,Dairy,182.31,263.19,7.57,185,16,6,1,9.62,237.87,Cloudy,0,5,S5
2024-05-31,P0041,Product_41,Bakery,111.83,142.31,6.5,96,14,12,1,17.57,117.31,Cloudy,0,2,S5
2024-05-31,P0042,Product_42,Snacks,121.73,172.12,8.19,133,8,13,0,0.0,172.12,Cloudy,0,6,S4
2024-05-31,P0043,Product_43,Snacks,140.68,172.7,5.05,103,11,1,1,25.65,128.4,Cloudy,0,3,S5
2024-05-31,P0044,Product_44,Snacks,162.24,184.25,6.01,133,13,3,0,0.0,184.25,Cloudy,0,3,S1
2024-05-31,P0045,Product_45,Snacks,48.71,61.76,6.03,36,9,7,1,6.24,57.91,Cloudy,0,3,S5
2024-05-31,P0046,Product_46,Dairy,146.89,202.67,6.45,84,5,14,0,0.0,202.67,Cloudy,0,2,S3
2024-05-31,P0047,Product_47,Vegetables,93.03,110.07,6.46,51,5,10,1,29.9,77.16,Cloudy,0,6,S3
2024-05-31,P0048,Product_48,Snacks,85.28,98.34,8.02,42,6,14,1,13.94,84.63,Cloudy,0,6,S4
